,RunId,iteration,Step,width,height,visibility,wind,temperature,drone,path,AgentID,battery_drone,position_drone_x,position_drone_y,position_person_x,position_person_y
0,0,0,0,100,100,500,10,20,1,False,1,1.0,1.0,1.0,12.0,81.0
1,0,0,0,100,100,500,10,20,1,False,2,1.0,1.0,1.0,12.0,81.0
2,0,0,1,100,100,500,10,20,1,False,1,0.999462,1.0,1.4633,12.0,81.037
3,0,0,1,100,100,500,10,20,1,False,2,0.999462,1.0,1.4633,12.0,81.037
4,0,0,2,100,100,500,10,20,1,False,1,0.9989239999999999,1.0,1.9266,11.958,81.037
5,0,0,2,100,100,500,10,20,1,False,2,0.9989239999999999,1.0,1.9266,11.958,81.037
6,0,0,3,100,100,500,10,20,1,False,1,0.9983859999999999,1.0,2.3899,11.958,81.07900000000001
7,0,0,3,100,100,500,10,20,1,False,2,0.9983859999999999,1.0,2.3899,11.958,81.07900000000001
8,0,0,4,100,100,500,10,20,1,False,1,0.9978479999999998,1.0,2.8531999999999997,11.995000000000001,81.042
9,0,0,4,100,100,500,10,20,1,False,2,0.9978479999999998,1.0,2.8531999999999997,11.995000000000001,81.042
10,0,0,5,100,100,500,10,20,1,False,1,0.9973099999999998,1.0,3.3164999999999996,12.032000000000002,81.042
11,0,0,5,100,100,500,10,20,1,False,2,0.9973099999999998,1.0,3.3164999999999996,12.032000000000002,81.042
12,0,0,6,100,100,500,10,20,1,False,1,0.9967719999999998,1.0,3.7797999999999994,12.059000000000001,81.069
13,0,0,6,100,100,500,10,20,1,False,2,0.9967719999999998,1.0,3.7797999999999994,12.059000000000001,81.069
14,0,0,7,100,100,500,10,20,1,False,1,0.9962339999999997,1.0,4.243099999999999,12.059000000000001,81.032
15,0,0,7,100,100,500,10,20,1,False,2,0.9962339999999997,1.0,4.243099999999999,12.059000000000001,81.032
16,0,0,8,100,100,500,10,20,1,False,1,0.9956959999999997,1.0,4.7063999999999995,12.059000000000001,81.069
17,0,0,8,100,100,500,10,20,1,False,2,0.9956959999999997,1.0,4.7063999999999995,12.059000000000001,81.069
18,0,0,9,100,100,500,10,20,1,False,1,0.9950879999999996,1.0,5.1697,12.059000000000001,81.069
19,0,0,9,100,100,500,10,20,1,False,2,0.9950879999999996,1.0,5.1697,12.059000000000001,81.069
20,0,0,10,100,100,500,10,20,1,False,1,0.9945499999999996,1.0,5.633,12.096000000000002,81.032
21,0,0,10,100,100,500,10,20,1,False,2,0.9945499999999996,1.0,5.633,12.096000000000002,81.032
22,0,0,11,100,100,500,10,20,1,False,1,0.9939319999999996,1.0,6.0963,12.059000000000001,81.032
23,0,0,11,100,100,500,10,20,1,False,2,0.9939319999999996,1.0,6.0963,12.059000000000001,81.032
24,0,0,12,100,100,500,10,20,1,False,1,0.9933939999999996,1.0,6.5596000000000005,12.096000000000002,80.99499999999999
25,0,0,12,100,100,500,10,20,1,False,2,0.9933939999999996,1.0,6.5596000000000005,12.096000000000002,80.99499999999999
26,0,0,13,100,100,500,10,20,1,False,1,0.9928559999999995,1.0,7.022900000000001,12.096000000000002,81.02199999999999
27,0,0,13,100,100,500,10,20,1,False,2,0.9928559999999995,1.0,7.022900000000001,12.096000000000002,81.02199999999999
28,0,0,14,100,100,500,10,20,1,False,1,0.9923179999999995,1.0,7.486200000000001,12.096000000000002,81.02199999999999
29,0,0,14,100,100,500,10,20,1,False,2,0.9923179999999995,1.0,7.486200000000001,12.096000000000002,81.02199999999999
30,0,0,15,100,100,500,10,20,1,False,1,0.9917799999999994,1.0,7.949500000000001,12.059000000000001,81.02199999999999
31,0,0,15,100,100,500,10,20,1,False,2,0.9917799999999994,1.0,7.949500000000001,12.059000000000001,81.02199999999999
32,0,0,16,100,100,500,10,20,1,False,1,0.9912419999999994,1.0,8.4128,12.022,81.02199999999999
33,0,0,16,100,100,500,10,20,1,False,2,0.9912419999999994,1.0,8.4128,12.022,81.02199999999999
34,0,0,17,100,100,500,10,20,1,False,1,0.9907039999999994,1.0,8.876100000000001,11.985,81.02199999999999
35,0,0,17,100,100,500,10,20,1,False,2,0.9907039999999994,1.0,8.876100000000001,11.985,81.02199999999999
36,0,0,18,100,100,500,10,20,1,False,1,0.9901659999999993,1.0,9.339400000000001,11.943,80.97999999999999
37,0,0,18,100,100,500,10,20,1,False,2,0.9901659999999993,1.0,9.339400000000001,11.943,80.97999999999999
38,0,0,19,100,100,500,10,20,1,False,1,0.9896279999999993,1.0,9.802700000000002,11.943,80.97999999999999
39,0,0,19,100,100,500,10,20,1,False,2,0.9896279999999993,1.0,9.802700000000002,11.943,80.97999999999999
40,0,0,20,100,100,500,10,20,1,False,1,0.9890599999999993,1.0,10.266000000000002,11.98,80.97999999999999
41,0,0,20,100,100,500,10,20,1,False,2,0.9890599999999993,1.0,10.266000000000002,11.98,80.97999999999999
42,0,0,21,100,100,500,10,20,1,False,1,0.9885219999999992,1.0,10.729300000000002,12.017000000000001,81.017
43,0,0,21,100,100,500,10,20,1,False,2,0.9885219999999992,1.0,10.729300000000002,12.017000000000001,81.017
44,0,0,22,100,100,500,10,20,1,False,1,0.9879139999999992,1.0,11.192600000000002,11.975000000000001,80.975
45,0,0,22,100,100,500,10,20,1,False,2,0.9879139999999992,1.0,11.192600000000002,11.975000000000001,80.975
46,0,0,23,100,100,500,10,20,1,False,1,0.9873759999999991,1.0,11.655900000000003,11.948000000000002,80.975
47,0,0,23,100,100,500,10,20,1,False,2,0.9873759999999991,1.0,11.655900000000003,11.948000000000002,80.975
48,0,0,24,100,100,500,10,20,1,False,1,0.9867379999999991,1.0,12.119200000000003,11.985000000000003,81.012
49,0,0,24,100,100,500,10,20,1,False,2,0.9867379999999991,1.0,12.119200000000003,11.985000000000003,81.012
50,0,0,25,100,100,500,10,20,1,False,1,0.9861999999999991,1.0,12.582500000000003,11.943000000000003,80.97
51,0,0,25,100,100,500,10,20,1,False,2,0.9861999999999991,1.0,12.582500000000003,11.943000000000003,80.97
52,0,0,26,100,100,500,10,20,1,False,1,0.985611999999999,1.0,13.045800000000003,11.916000000000004,80.943
53,0,0,26,100,100,500,10,20,1,False,2,0.985611999999999,1.0,13.045800000000003,11.916000000000004,80.943
54,0,0,27,100,100,500,10,20,1,False,1,0.985073999999999,1.0,13.509100000000004,11.879000000000003,80.90599999999999
55,0,0,27,100,100,500,10,20,1,False,2,0.985073999999999,1.0,13.509100000000004,11.879000000000003,80.90599999999999
56,0,0,28,100,100,500,10,20,1,False,1,0.984535999999999,1.0,13.972400000000004,11.916000000000004,80.90599999999999
57,0,0,28,100,100,500,10,20,1,False,2,0.984535999999999,1.0,13.972400000000004,11.916000000000004,80.90599999999999
58,0,0,29,100,100,500,10,20,1,False,1,0.9839479999999989,1.0,14.435700000000004,11.953000000000005,80.943
59,0,0,29,100,100,500,10,20,1,False,2,0.9839479999999989,1.0,14.435700000000004,11.953000000000005,80.943
60,0,0,30,100,100,500,10,20,1,False,1,0.9834099999999989,1.0,14.899000000000004,11.916000000000004,80.943
61,0,0,30,100,100,500,10,20,1,False,2,0.9834099999999989,1.0,14.899000000000004,11.916000000000004,80.943
62,0,0,31,100,100,500,10,20,1,False,1,0.9828419999999989,1.0,15.362300000000005,11.953000000000005,80.98
