,RunId,iteration,Step,width,height,visibility,wind,temperature,drone,path,AgentID,battery_drone,position_drone_x,position_drone_y,position_person_x,position_person_y
0,0,0,0,100,100,500,10,20,2,False,1,1.0,1.0,1.0,12.0,81.0
1,0,0,0,100,100,500,10,20,2,False,2,1.0,1.0,1.0,12.0,81.0
2,0,0,1,100,100,500,10,20,2,False,1,0.97379,1.0,1.6338,12.037,81.0
3,0,0,1,100,100,500,10,20,2,False,2,0.97379,1.0,1.6338,12.037,81.0
4,0,0,2,100,100,500,10,20,2,False,1,0.9734200000000001,1.0,2.2676,11.995000000000001,81.0
5,0,0,2,100,100,500,10,20,2,False,2,0.9734200000000001,1.0,2.2676,11.995000000000001,81.0
6,0,0,3,100,100,500,10,20,2,False,1,0.9730500000000001,1.0,2.9013999999999998,11.953000000000001,81.042
7,0,0,3,100,100,500,10,20,2,False,2,0.9730500000000001,1.0,2.9013999999999998,11.953000000000001,81.042
8,0,0,4,100,100,500,10,20,2,False,1,0.9726800000000001,1.0,3.5351999999999997,11.990000000000002,81.005
9,0,0,4,100,100,500,10,20,2,False,2,0.9726800000000001,1.0,3.5351999999999997,11.990000000000002,81.005
10,0,0,5,100,100,500,10,20,2,False,1,0.9723100000000001,1.0,4.169,11.953000000000001,81.005
11,0,0,5,100,100,500,10,20,2,False,2,0.9723100000000001,1.0,4.169,11.953000000000001,81.005
12,0,0,6,100,100,500,10,20,2,False,1,0.9719400000000001,1.0,4.8027999999999995,11.916,80.96799999999999
13,0,0,6,100,100,500,10,20,2,False,2,0.9719400000000001,1.0,4.8027999999999995,11.916,80.96799999999999
14,0,0,7,100,100,500,10,20,2,False,1,0.9715000000000001,1.0,5.436599999999999,11.916,80.96799999999999
15,0,0,7,100,100,500,10,20,2,False,2,0.9715000000000001,1.0,5.436599999999999,11.916,80.96799999999999
16,0,0,8,100,100,500,10,20,2,False,1,0.9710500000000002,1.0,6.070399999999999,11.879,80.96799999999999
17,0,0,8,100,100,500,10,20,2,False,2,0.9710500000000002,1.0,6.070399999999999,11.879,80.96799999999999
18,0,0,9,100,100,500,10,20,2,False,1,0.9706800000000002,1.0,6.704199999999999,11.841999999999999,81.005
19,0,0,9,100,100,500,10,20,2,False,2,0.9706800000000002,1.0,6.704199999999999,11.841999999999999,81.005
20,0,0,10,100,100,500,10,20,2,False,1,0.9703100000000002,1.0,7.337999999999999,11.883999999999999,80.963
21,0,0,10,100,100,500,10,20,2,False,2,0.9703100000000002,1.0,7.337999999999999,11.883999999999999,80.963
22,0,0,11,100,100,500,10,20,2,False,1,0.9699400000000002,1.0,7.971799999999999,11.857,80.93599999999999
23,0,0,11,100,100,500,10,20,2,False,2,0.9699400000000002,1.0,7.971799999999999,11.857,80.93599999999999
24,0,0,12,100,100,500,10,20,2,False,1,0.9695700000000003,1.0,8.605599999999999,11.857,80.973
25,0,0,12,100,100,500,10,20,2,False,2,0.9695700000000003,1.0,8.605599999999999,11.857,80.973
26,0,0,13,100,100,500,10,20,2,False,1,0.9692000000000003,1.0,9.2394,11.894,80.93599999999999
27,0,0,13,100,100,500,10,20,2,False,2,0.9692000000000003,1.0,9.2394,11.894,80.93599999999999
28,0,0,14,100,100,500,10,20,2,False,1,0.9688300000000003,1.0,9.8732,11.894,80.89899999999999
29,0,0,14,100,100,500,10,20,2,False,2,0.9688300000000003,1.0,9.8732,11.894,80.89899999999999
30,0,0,15,100,100,500,10,20,2,False,1,0.9684300000000003,1.0,10.507000000000001,11.894,80.86199999999998
31,0,0,15,100,100,500,10,20,2,False,2,0.9684300000000003,1.0,10.507000000000001,11.894,80.86199999999998
32,0,0,16,100,100,500,10,20,2,False,1,0.9679900000000004,1.0,11.140800000000002,11.931000000000001,80.89899999999999
33,0,0,16,100,100,500,10,20,2,False,2,0.9679900000000004,1.0,11.140800000000002,11.931000000000001,80.89899999999999
34,0,0,17,100,100,500,10,20,2,False,1,0.9676200000000004,1.0,11.774600000000003,11.968000000000002,80.89899999999999
35,0,0,17,100,100,500,10,20,2,False,2,0.9676200000000004,1.0,11.774600000000003,11.968000000000002,80.89899999999999
36,0,0,18,100,100,500,10,20,2,False,1,0.9671500000000004,1.0,12.408400000000004,11.931000000000001,80.86199999999998
37,0,0,18,100,100,500,10,20,2,False,2,0.9671500000000004,1.0,12.408400000000004,11.931000000000001,80.86199999999998
38,0,0,19,100,100,500,10,20,2,False,1,0.9667300000000004,1.0,13.042200000000005,11.931000000000001,80.86199999999998
39,0,0,19,100,100,500,10,20,2,False,2,0.9667300000000004,1.0,13.042200000000005,11.931000000000001,80.86199999999998
40,0,0,20,100,100,500,10,20,2,False,1,0.9663600000000004,1.0,13.676000000000005,11.931000000000001,80.82499999999997
41,0,0,20,100,100,500,10,20,2,False,2,0.9663600000000004,1.0,13.676000000000005,11.931000000000001,80.82499999999997
42,0,0,21,100,100,500,10,20,2,False,1,0.9659400000000005,1.0,14.309800000000006,11.968000000000002,80.82499999999997
43,0,0,21,100,100,500,10,20,2,False,2,0.9659400000000005,1.0,14.309800000000006,11.968000000000002,80.82499999999997
44,0,0,22,100,100,500,10,20,2,False,1,0.9655700000000005,1.0,14.943600000000007,12.005000000000003,80.82499999999997
45,0,0,22,100,100,500,10,20,2,False,2,0.9655700000000005,1.0,14.943600000000007,12.005000000000003,80.82499999999997
46,0,0,23,100,100,500,10,20,2,False,1,0.9651700000000005,1.0,15.577400000000008,11.978000000000003,80.79799999999997
47,0,0,23,100,100,500,10,20,2,False,2,0.9651700000000005,1.0,15.577400000000008,11.978000000000003,80.79799999999997
48,0,0,24,100,100,500,10,20,2,False,1,0.9647800000000005,1.0,16.21120000000001,12.020000000000003,80.75599999999997
