,RunId,iteration,Step,width,height,visibility,wind,temperature,drone,path,AgentID,battery_drone,position_drone_x,position_drone_y,position_person_x,position_person_y
0,0,0,0,100,100,500,10,20,6,False,1,1.0,0.0,0.0,12.0,81.0
1,0,0,0,100,100,500,10,20,6,False,2,1.0,0.0,0.0,12.0,81.0
2,0,0,1,100,100,500,10,20,6,False,1,0.9742369999999999,0.0,0.5671,12.0,81.037
3,0,0,1,100,100,500,10,20,6,False,2,0.9742369999999999,0.0,0.5671,12.0,81.037
4,0,0,2,100,100,500,10,20,6,False,1,0.9739339999999999,0.0,1.1342,11.958,81.07900000000001
5,0,0,2,100,100,500,10,20,6,False,2,0.9739339999999999,0.0,1.1342,11.958,81.07900000000001
6,0,0,3,100,100,500,10,20,6,False,1,0.9736309999999998,0.0,1.7013000000000003,11.916,81.07900000000001
7,0,0,3,100,100,500,10,20,6,False,2,0.9736309999999998,0.0,1.7013000000000003,11.916,81.07900000000001
8,0,0,4,100,100,500,10,20,6,False,1,0.9733279999999997,0.0,2.2684,11.879,81.07900000000001
9,0,0,4,100,100,500,10,20,6,False,2,0.9733279999999997,0.0,2.2684,11.879,81.07900000000001
10,0,0,5,100,100,500,10,20,6,False,1,0.9730249999999997,0.0,2.8355,11.916,81.042
11,0,0,5,100,100,500,10,20,6,False,2,0.9730249999999997,0.0,2.8355,11.916,81.042
12,0,0,6,100,100,500,10,20,6,False,1,0.9727219999999996,0.0,3.4026,11.953000000000001,81.07900000000001
13,0,0,6,100,100,500,10,20,6,False,2,0.9727219999999996,0.0,3.4026,11.953000000000001,81.07900000000001
14,0,0,7,100,100,500,10,20,6,False,1,0.9724189999999996,0.0,3.9697,11.916,81.07900000000001
15,0,0,7,100,100,500,10,20,6,False,2,0.9724189999999996,0.0,3.9697,11.916,81.07900000000001
16,0,0,8,100,100,500,10,20,6,False,1,0.9721159999999995,0.0,4.5368,11.916,81.07900000000001
17,0,0,8,100,100,500,10,20,6,False,2,0.9721159999999995,0.0,4.5368,11.916,81.07900000000001
18,0,0,9,100,100,500,10,20,6,False,1,0.9717129999999995,0.0,5.1039,11.953000000000001,81.07900000000001
19,0,0,9,100,100,500,10,20,6,False,2,0.9717129999999995,0.0,5.1039,11.953000000000001,81.07900000000001
